index,date,team_name,opp_name,goals,opp_goals,game_outcome,overtimes,empty1,shots,pen_min,goals_pp,chances_pp,goals_sh,empty2,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,season,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
rs.80,20090407,PHX,STL,1,5,L,,,29,4,0,,0,,24,19,0,,0,2009,47,35,57.3,31,25,55.4,22,22,50.0,48.3,81.8
rs.81,20090409,PHX,SJS,4,1,W,,,17,24,1,,0,,41,18,0,,0,2009,30,56,34.9,22,36,37.9,17,22,43.6,50.0,119.5
rs.82,20090411,PHX,ANA,5,4,W,SO,,33,12,2,,0,,35,12,3,,0,2009,35,41,46.1,29,35,45.3,23,16,59.0,33.3,106.2
rs.1,20081004,PIT,OTT,4,3,W,OT,,30,12,0,,1,,35,14,1,,1,2009,44,41,51.8,29,34,46.0,17,20,45.9,54.0,111.2
rs.2,20081005,PIT,OTT,1,3,L,,,31,10,1,,0,,27,16,2,,0,2009,36,37,49.3,26,26,50.0,18,16,52.9,58.8,92.9
rs.3,20081011,PIT,NJD,1,2,L,OT,,15,20,1,,0,,49,20,0,,0,2009,30,65,31.6,22,42,34.4,16,23,41.0,30.0,94.3
rs.4,20081014,PIT,PHI,3,2,W,OT,,28,17,1,,0,,30,17,0,,0,2009,42,38,52.5,28,29,49.1,23,16,59.0,57.3,100.5
rs.5,20081016,PIT,WSH,3,4,L,,,26,13,3,,0,,30,17,0,,0,2009,34,57,37.4,24,35,40.7,18,21,46.2,39.9,85.2
rs.6,20081018,PIT,TOR,4,1,W,,,25,14,2,,0,,27,8,1,,0,2009,43,35,55.1,30,24,55.6,23,14,62.2,57.9,110.5
rs.7,20081020,PIT,BOS,2,1,W,SO,,32,17,0,,0,,36,13,1,,0,2009,39,54,41.9,30,38,44.1,28,24,53.8,44.5,103.6
rs.8,20081023,PIT,CAR,4,1,W,,,35,14,1,,0,,25,16,0,,0,2009,49,48,50.5,39,32,54.9,27,24,52.9,43.3,105.5
rs.9,20081025,PIT,NYR,2,3,L,SO,,29,10,0,,0,,44,4,1,,0,2009,49,50,49.5,41,39,51.3,20,17,54.1,40.3,104.2
rs.10,20081028,PIT,SJS,1,2,L,,,11,17,0,,0,,34,9,0,,1,2009,26,45,36.6,18,32,36.0,13,23,36.1,29.0,105.7
rs.11,20081030,PIT,PHX,1,4,L,,,28,18,1,,0,,30,10,1,,0,2009,41,45,47.7,28,33,45.9,20,18,52.6,59.1,87.5
rs.12,20081101,PIT,STL,6,3,W,,,28,8,1,,0,,22,12,0,,0,2009,37,46,44.6,34,32,51.5,30,22,57.7,35.4,108.0
rs.13,20081106,PIT,EDM,5,4,W,,,34,17,1,,1,,31,34,0,,1,2009,49,40,55.1,32,31,50.8,26,13,66.7,52.4,100.6
rs.14,20081108,PIT,NYI,4,3,W,SO,,32,8,0,,0,,22,8,0,,0,2009,62,32,66.0,37,22,62.7,31,21,59.6,66.7,94.9
rs.15,20081111,PIT,DET,7,6,W,OT,,34,10,1,,0,,34,10,3,,0,2009,40,37,51.9,33,31,51.6,20,23,46.5,41.7,112.5
rs.16,20081113,PIT,PHI,5,4,W,SO,,31,8,1,,0,,35,14,1,,2,2009,49,48,50.5,34,35,49.3,19,20,48.7,54.3,106.9
rs.17,20081115,PIT,BUF,5,2,W,,,25,10,2,,0,,23,12,1,,0,2009,42,34,55.3,23,25,47.9,19,14,57.6,50.0,114.7
rs.18,20081118,PIT,MIN,1,2,L,SO,,25,9,0,,0,,25,13,0,,0,2009,43,54,44.3,32,33,49.2,25,21,54.3,57.9,100.8
rs.19,20081120,PIT,ATL,3,2,W,,,31,8,1,,0,,23,8,1,,0,2009,38,26,59.4,30,20,60.0,21,23,47.7,61.5,102.8
rs.20,20081122,PIT,VAN,1,3,L,,,19,47,0,,0,,19,51,0,,0,2009,40,33,54.8,27,23,54.0,21,21,50.0,60.3,89.2
rs.21,20081126,PIT,NYI,5,3,W,,,30,13,0,,0,,25,11,2,,0,2009,44,38,53.7,25,28,47.2,22,34,39.3,53.1,121.1
rs.22,20081128,PIT,BUF,3,4,L,,,30,10,0,,0,,32,16,1,,0,2009,38,50,43.2,32,36,47.1,23,27,46.0,50.5,101.8
rs.23,20081129,PIT,NJD,4,1,W,,,35,12,1,,0,,30,14,0,,0,2009,49,48,50.5,40,29,58.0,23,18,56.1,41.3,104.8
rs.24,20081203,PIT,NYR,2,3,L,SO,,31,11,0,,0,,27,13,0,,0,2009,59,52,53.2,42,37,53.2,18,26,40.9,32.4,99.4
rs.25,20081204,PIT,CAR,5,2,W,,,22,10,2,,0,,36,6,1,,0,2009,33,68,32.7,24,45,34.8,20,32,38.5,26.7,115.4
rs.26,20081206,PIT,OTT,2,3,L,,,19,9,1,,1,,31,11,0,,0,2009,40,57,41.2,30,38,44.1,22,30,42.3,44.5,90.0
rs.27,20081208,PIT,BUF,3,4,L,,,32,8,1,,0,,29,18,0,,0,2009,32,43,42.7,25,30,45.5,21,20,51.2,48.3,90.0
rs.28,20081210,PIT,NJD,1,4,L,,,27,14,0,,0,,32,12,0,,0,2009,36,41,46.8,33,28,54.1,22,23,48.9,58.7,87.9
rs.29,20081211,PIT,NYI,9,2,W,,,38,12,3,,0,,26,34,1,,0,2009,33,39,45.8,28,27,50.9,23,20,53.5,49.6,123.3
rs.30,20081213,PIT,PHI,3,6,L,,,26,19,1,,0,,27,15,4,,0,2009,40,35,53.3,30,21,58.8,16,25,39.0,47.0,95.2
rs.31,20081218,PIT,ATL,6,3,W,,,20,22,2,,0,,31,18,1,,0,2009,26,47,35.6,21,36,36.8,19,28,40.4,42.9,116.1
rs.32,20081220,PIT,TOR,3,7,L,,,23,31,1,,0,,40,17,3,,0,2009,34,56,37.8,28,44,38.9,17,23,42.5,38.7,98.2
rs.33,20081222,PIT,BUF,4,3,W,OT,,22,17,1,,0,,35,7,1,,0,2009,42,35,54.5,32,24,57.1,29,20,59.2,66.7,103.9
rs.34,20081223,PIT,TBL,0,2,L,,,15,14,0,,0,,29,10,1,,0,2009,25,42,37.3,17,30,36.2,16,20,44.4,36.9,95.0
rs.35,20081226,PIT,NJD,1,0,W,,,18,20,0,,0,,37,12,0,,0,2009,22,38,36.7,18,32,36.0,10,13,43.5,56.6,106.7
rs.36,20081227,PIT,MTL,2,3,L,,,34,2,0,,0,,19,10,0,,0,2009,50,36,58.1,34,25,57.6,20,19,51.3,80.8,88.0
rs.37,20081230,PIT,BOS,2,5,L,,,34,23,0,,0,,40,13,2,,1,2009,31,54,36.5,26,36,41.9,19,21,47.5,41.7,100.6
rs.38,20090101,PIT,BOS,2,4,L,,,32,12,0,,0,,26,10,1,,0,2009,47,31,60.3,35,23,60.3,12,24,33.3,54.6,91.0
rs.39,20090103,PIT,FLA,1,6,L,,,30,36,0,,0,,24,20,2,,0,2009,36,33,52.2,30,22,57.7,22,18,55.0,65.2,75.6
rs.40,20090105,PIT,NYR,0,4,L,,,27,21,0,,0,,26,23,2,,1,2009,35,30,53.8,31,25,55.4,17,23,42.5,55.3,93.3
rs.41,20090106,PIT,ATL,3,1,W,,,29,13,2,,0,,28,17,1,,0,2009,37,47,44.0,29,31,48.3,25,19,56.8,38.7,104.8
rs.42,20090108,PIT,NSH,3,5,L,,,25,6,0,,0,,35,6,1,,1,2009,35,55,38.9,29,40,42.0,29,32,47.5,47.5,101.8
rs.43,20090110,PIT,COL,3,5,L,,,24,2,1,,1,,32,2,1,,0,2009,47,50,48.5,34,36,48.6,21,31,40.4,62.1,90.8
rs.44,20090113,PIT,PHI,4,2,W,,,26,14,0,,0,,29,20,0,,0,2009,48,47,50.5,38,41,48.1,25,26,49.0,48.3,109.5
rs.45,20090114,PIT,WSH,3,6,L,,,29,12,1,,0,,42,12,2,,1,2009,31,57,35.2,23,40,36.5,23,21,52.3,55.2,102.2
rs.46,20090116,PIT,ANA,3,1,W,,,24,15,0,,0,,22,13,1,,0,2009,27,38,41.5,20,28,41.7,19,11,63.3,36.8,121.4
rs.47,20090118,PIT,NYR,3,0,W,,,23,6,1,,0,,33,12,0,,0,2009,29,45,39.2,22,37,37.3,15,15,50.0,21.4,112.5
rs.48,20090120,PIT,CAR,1,2,L,,,33,10,1,,0,,40,12,1,,0,2009,36,53,40.4,24,39,38.1,22,25,46.8,42.2,96.6
rs.49,20090128,PIT,NYR,6,2,W,,,33,15,1,,0,,34,27,0,,0,2009,43,56,43.4,33,38,46.5,16,22,42.1,44.9,112.3
rs.50,20090130,PIT,NJD,3,4,L,OT,,16,12,0,,0,,43,6,1,,0,2009,19,48,28.4,16,41,28.1,21,23,47.7,35.1,112.3
rs.51,20090131,PIT,TOR,4,5,L,,,26,15,0,,0,,26,13,1,,0,2009,38,35,52.1,29,28,50.9,20,19,51.3,45.5,98.9
rs.52,20090203,PIT,MTL,2,4,L,,,25,11,1,,0,,35,17,0,,1,2009,38,52,42.2,21,37,36.2,13,24,35.1,36.4,95.2
rs.53,20090204,PIT,TBL,4,3,W,OT,,35,6,1,,0,,24,14,0,,0,2009,41,37,52.6,31,27,53.4,15,26,36.6,65.6,97.8
rs.54,20090206,PIT,CBJ,4,1,W,,,25,20,1,,0,,34,12,1,,0,2009,44,47,48.4,31,35,47.0,25,27,48.1,55.9,113.0
rs.55,20090208,PIT,DET,0,3,L,,,25,8,0,,0,,29,10,1,,0,2009,31,53,36.9,23,36,39.0,18,21,46.2,71.8,91.3
rs.56,20090211,PIT,SJS,2,1,W,SO,,36,2,0,,0,,37,6,0,,0,2009,54,63,46.2,44,46,48.9,27,24,52.9,46.6,100.4
rs.57,20090214,PIT,TOR,2,6,L,,,27,10,0,,1,,41,6,0,,0,2009,38,68,35.8,28,53,34.6,22,22,50.0,25.8,87.9
rs.58,20090216,PIT,NYI,2,3,L,SO,,37,4,1,,0,,30,8,0,,0,2009,59,60,49.6,41,43,48.8,35,20,63.6,49.0,96.6
rs.59,20090219,PIT,MTL,5,4,W,,,28,13,0,,0,,27,7,1,,0,2009,41,42,49.4,37,32,53.6,20,24,45.5,57.1,105.5
rs.60,20090221,PIT,PHI,5,4,W,,,27,15,1,,0,,27,15,0,,1,2009,39,47,45.3,31,38,44.9,19,22,46.3,40.3,105.1
rs.61,20090222,PIT,WSH,2,5,L,,,33,8,1,,0,,34,18,2,,0,2009,40,48,45.5,31,37,45.6,18,18,50.0,41.5,92.0
rs.62,20090225,PIT,NYI,1,0,W,,,28,6,0,,0,,21,6,0,,0,2009,46,45,50.5,34,29,54.0,22,18,55.0,60.7,105.6
rs.63,20090227,PIT,CHI,5,4,W,OT,,28,18,1,,0,,45,12,3,,0,2009,33,52,38.8,23,38,37.7,18,23,43.9,26.3,115.1
rs.64,20090301,PIT,DAL,4,1,W,,,23,12,1,,0,,21,12,1,,0,2009,28,31,47.5,21,21,50.0,21,20,51.2,37.3,118.8
rs.65,20090303,PIT,TBL,3,1,W,,,33,9,1,,0,,33,13,0,,0,2009,47,55,46.1,36,45,44.4,17,26,39.5,47.4,104.4
rs.66,20090305,PIT,FLA,4,1,W,,,47,4,0,,0,,32,8,0,,0,2009,66,51,56.4,54,41,56.8,30,18,62.5,75.0,106.7
rs.67,20090308,PIT,WSH,4,3,W,SO,,22,16,1,,0,,32,16,1,,0,2009,32,45,41.6,24,30,44.4,21,27,43.8,47.8,103.1
rs.68,20090310,PIT,FLA,4,3,W,SO,,50,4,0,,0,,21,12,0,,0,2009,62,34,64.6,47,23,67.1,25,22,53.2,71.4,91.4
rs.69,20090312,PIT,CBJ,3,4,L,SO,,41,12,1,,0,,28,8,0,,0,2009,48,34,58.5,38,27,58.5,18,25,41.9,48.2,93.8
rs.70,20090314,PIT,OTT,3,4,L,SO,,30,16,0,,0,,39,12,0,,0,2009,32,39,45.1,24,29,45.3,22,15,59.5,42.7,101.8
rs.71,20090315,PIT,BOS,6,4,W,,,34,10,2,,0,,25,16,1,,1,2009,44,39,53.0,35,29,54.7,15,21,41.7,67.0,105.5
rs.72,20090317,PIT,ATL,6,2,W,,,31,31,3,,0,,20,41,0,,0,2009,37,32,53.6,31,20,60.8,21,17,55.3,70.1,100.7
rs.73,20090320,PIT,LAK,4,1,W,,,26,30,1,,0,,25,22,1,,0,2009,38,40,48.7,30,31,49.2,15,22,40.5,42.9,114.3
rs.74,20090322,PIT,PHI,1,3,L,,,28,16,1,,0,,20,10,2,,0,2009,50,27,64.9,33,18,64.7,14,16,46.7,78.8,92.3
rs.75,20090325,PIT,CGY,2,0,W,,,28,12,1,,0,,31,6,0,,0,2009,46,45,50.5,30,31,49.2,21,15,58.3,59.7,104.8
rs.76,20090328,PIT,NYR,4,3,W,,,28,20,0,,0,,29,41,0,,0,2009,36,41,46.8,26,26,50.0,19,24,44.2,35.1,105.7
rs.77,20090401,PIT,NJD,6,1,W,,,37,13,2,,0,,25,17,0,,0,2009,46,35,56.8,35,26,57.4,19,19,50.0,58.4,109.7
rs.78,20090404,PIT,CAR,2,3,L,OT,,35,8,0,,0,,30,6,0,,0,2009,53,52,50.5,41,38,51.9,18,25,41.9,61.1,95.3
rs.79,20090405,PIT,FLA,2,4,L,,,43,13,1,,0,,26,13,1,,0,2009,59,39,60.2,48,29,62.3,25,24,51.0,69.8,87.5
rs.80,20090407,PIT,TBL,6,4,W,,,31,24,2,,0,,37,30,0,,1,2009,29,44,39.7,23,35,39.7,11,17,39.3,13.3,113.5
rs.81,20090409,PIT,NYI,6,1,W,,,37,14,1,,0,,29,4,1,,0,2009,54,37,59.3,44,26,62.9,19,24,44.2,78.6,114.3
rs.82,20090411,PIT,MTL,3,1,W,,,41,6,0,,2,,30,10,0,,0,2009,55,48,53.4,44,34,56.4,16,24,40.0,49.7,99.1
po.1,20090415,PIT,PHI,4,1,W,,,33,15,1,,0,,27,35,1,,0,2009,42,45,48.3,31,26,54.4,26,13,66.7,53.6,111.1
po.2,20090417,PIT,PHI,3,2,W,OT,,49,8,2,,0,,40,20,1,,0,2009,67,67,50.0,55,49,52.9,37,29,56.1,51.6,99.6
po.3,20090419,PIT,PHI,3,6,L,,,29,28,1,,0,,30,30,1,,1,2009,41,35,53.9,31,25,55.4,19,19,50.0,52.5,86.1
po.4,20090421,PIT,PHI,3,1,W,,,26,16,0,,0,,46,10,0,,0,2009,31,49,38.8,23,34,40.4,28,25,52.8,24.1,112.1
po.5,20090423,PIT,PHI,0,3,L,,,28,10,0,,0,,26,8,0,,0,2009,39,37,51.3,25,31,44.6,21,21,50.0,57.0,86.4
po.6,20090425,PIT,PHI,5,3,W,,,35,13,0,,0,,25,13,1,,0,2009,54,42,56.3,41,31,56.9,27,20,57.4,48.0,108.3
po.7,20090502,PIT,WSH,2,3,L,,,36,4,0,,0,,26,10,1,,0,2009,52,50,51.0,38,33,53.5,24,18,57.1,40.7,97.6
po.8,20090504,PIT,WSH,3,4,L,,,36,14,2,,0,,33,14,1,,0,2009,58,46,55.8,40,32,55.6,18,25,41.9,34.8,92.2
po.9,20090506,PIT,WSH,3,2,W,OT,,42,4,1,,0,,23,14,1,,0,2009,54,39,58.1,43,28,60.6,23,22,51.1,44.4,101.4
po.10,20090508,PIT,WSH,5,3,W,,,28,8,1,,0,,22,12,0,,1,2009,35,41,46.1,31,29,51.7,16,18,47.1,54.6,108.9
po.11,20090509,PIT,WSH,4,3,W,OT,,42,6,1,,0,,31,8,1,,0,2009,65,61,51.6,49,40,55.1,25,30,45.5,43.8,100.5
po.12,20090511,PIT,WSH,4,5,L,OT,,42,6,2,,0,,24,10,1,,0,2009,48,46,51.1,41,28,59.4,21,29,42.0,58.8,85.4
po.13,20090513,PIT,WSH,6,2,W,,,30,0,2,,0,,21,8,0,,0,2009,41,50,45.1,30,31,49.2,24,29,45.3,41.9,108.2
po.14,20090518,PIT,CAR,3,2,W,,,31,4,1,,0,,25,8,1,,0,2009,48,45,51.6,35,26,57.4,21,23,47.7,35.5,103.1
po.15,20090521,PIT,CAR,7,4,W,,,42,32,0,,0,,28,32,0,,0,2009,47,43,52.2,40,33,54.8,30,24,55.6,50.3,107.2
po.16,20090523,PIT,CAR,6,2,W,,,40,8,2,,0,,34,10,0,,0,2009,57,63,47.5,45,44,50.6,22,21,51.2,60.5,104.0
po.17,20090526,PIT,CAR,4,1,W,,,25,8,0,,0,,31,10,0,,0,2009,33,55,37.5,24,38,38.7,21,20,51.2,25.0,119.4
po.18,20090530,PIT,DET,1,3,L,,,32,2,0,,0,,30,4,0,,0,2009,50,57,46.7,41,44,48.2,14,34,29.2,64.5,92.6
po.19,20090531,PIT,DET,1,3,L,,,32,21,1,,0,,26,7,0,,0,2009,45,41,52.3,35,35,50.0,24,22,52.2,60.7,88.5
po.20,20090602,PIT,DET,4,2,W,,,21,4,2,,0,,29,6,1,,0,2009,33,48,40.7,28,32,46.7,18,18,50.0,50.0,107.4
po.21,20090604,PIT,DET,4,2,W,,,31,10,1,,1,,39,8,0,,0,2009,37,56,39.8,28,44,38.9,23,28,45.1,44.9,101.4
po.22,20090606,PIT,DET,0,5,L,,,22,48,0,,0,,29,14,3,,0,2009,28,29,49.1,24,21,53.3,14,11,56.0,71.4,86.7
po.23,20090609,PIT,DET,2,1,W,,,31,4,0,,0,,26,4,0,,0,2009,43,53,44.8,33,37,47.1,22,17,56.4,53.8,102.9
po.24,20090612,PIT,DET,2,1,W,,,18,6,0,,0,,24,4,0,,0,2009,22,54,28.9,21,35,37.5,14,27,34.1,32.5,108.6
rs.1,20081009,SJS,ANA,4,1,W,,,41,4,2,,0,,29,14,0,,0,2009,39,32,54.9,30,23,56.6,21,19,52.5,29.2,104.0
rs.2,20081011,SJS,LAK,3,1,W,,,41,8,0,,1,,13,12,1,,0,2009,48,27,64.0,39,15,72.2,21,15,58.3,67.2,106.7
rs.3,20081012,SJS,LAK,1,0,W,,,19,10,0,,0,,21,16,0,,0,2009,44,34,56.4,33,23,58.9,16,14,53.3,50.0,106.7
rs.4,20081014,SJS,CBJ,5,2,W,,,25,24,1,,2,,33,16,2,,0,2009,40,42,48.8,24,28,46.2,24,16,60.0,38.4,110.5
rs.5,20081017,SJS,ANA,0,4,L,,,38,29,0,,0,,20,31,1,,0,2009,34,28,54.8,31,22,58.5,18,15,54.5,54.3,72.7
rs.6,20081018,SJS,PHI,5,4,W,OT,,45,17,1,,0,,17,27,0,,1,2009,55,36,60.4,41,28,59.4,27,19,58.7,78.3,94.6
rs.7,20081022,SJS,PHI,7,6,W,SO,,35,10,2,,0,,29,14,2,,1,2009,46,41,52.9,34,32,51.5,31,20,60.8,54.5,101.8
rs.8,20081024,SJS,FLA,3,4,L,,,50,6,2,,1,,35,10,0,,0,2009,58,42,58.0,42,35,54.5,29,23,55.8,56.8,86.2
rs.9,20081025,SJS,TBL,3,0,W,,,45,9,1,,0,,22,17,0,,0,2009,49,28,63.6,43,21,67.2,20,15,57.1,52.0,105.9
rs.10,20081028,SJS,PIT,2,1,W,,,34,9,0,,1,,11,17,0,,0,2009,45,26,63.4,32,18,64.0,23,13,63.9,71.0,94.3
rs.11,20081030,SJS,DET,4,2,W,,,33,8,1,,0,,27,8,0,,0,2009,49,43,53.3,37,30,55.2,25,28,47.2,49.5,103.2
rs.12,20081102,SJS,COL,5,3,W,,,29,6,0,,0,,36,4,0,,0,2009,49,56,46.7,38,45,45.8,22,25,46.8,55.4,110.4
rs.13,20081104,SJS,MIN,3,1,W,,,49,11,0,,0,,24,17,0,,0,2009,59,41,59.0,51,31,62.2,10,17,37.0,54.5,102.9
rs.14,20081106,SJS,STL,5,4,W,SO,,43,14,1,,0,,29,26,1,,0,2009,62,34,64.6,44,25,63.8,24,23,51.1,66.0,97.5
rs.15,20081108,SJS,DAL,2,1,W,,,33,13,0,,0,,24,11,0,,0,2009,59,30,66.3,46,25,64.8,20,20,50.0,54.2,100.6
rs.16,20081109,SJS,PHX,2,4,L,,,32,21,2,,0,,30,15,2,,0,2009,45,35,56.3,31,31,50.0,21,17,55.3,62.2,90.0
rs.17,20081111,SJS,NSH,3,4,L,OT,,57,6,1,,0,,29,16,0,,0,2009,58,43,57.4,43,31,58.1,14,24,36.8,56.3,88.6
rs.18,20081113,SJS,CGY,6,1,W,,,46,12,4,,0,,24,22,1,,0,2009,40,37,51.9,36,28,56.3,22,18,55.0,30.6,106.3
rs.19,20081116,SJS,CHI,6,5,W,,,31,15,4,,0,,33,17,2,,1,2009,32,35,47.8,26,32,44.8,28,23,54.9,60.0,101.7
rs.20,20081117,SJS,NSH,4,1,W,,,32,34,1,,0,,33,36,0,,1,2009,38,23,62.3,30,17,63.8,16,23,41.0,49.7,113.6
rs.21,20081122,SJS,WSH,7,2,W,,,28,15,2,,0,,21,29,1,,0,2009,31,35,47.0,24,25,49.0,20,20,50.0,36.2,120.8
rs.22,20081126,SJS,CHI,3,2,W,OT,,40,17,1,,0,,26,6,1,,0,2009,58,50,53.7,47,30,61.0,25,15,62.5,52.0,101.3
rs.23,20081128,SJS,DAL,6,2,W,,,30,12,2,,0,,27,12,0,,0,2009,36,38,48.6,31,27,53.4,24,19,55.8,62.9,104.9
rs.24,20081129,SJS,PHX,3,2,W,,,23,32,0,,0,,20,8,1,,0,2009,36,36,50.0,27,23,54.0,18,20,47.4,54.2,110.0
rs.25,20081202,SJS,TOR,5,2,W,,,30,10,1,,1,,31,8,0,,0,2009,55,39,58.5,36,29,55.4,15,21,41.7,47.4,104.7
rs.26,20081204,SJS,CBJ,3,2,W,,,22,4,2,,0,,31,12,0,,0,2009,35,43,44.9,25,35,41.7,22,17,56.4,27.5,100.2
rs.27,20081206,SJS,EDM,2,3,L,OT,,43,10,1,,0,,17,8,2,,0,2009,65,30,68.4,50,19,72.5,20,18,52.6,72.3,94.3
rs.28,20081211,SJS,ANA,2,0,W,,,27,30,0,,0,,31,27,0,,0,2009,49,56,46.7,35,41,46.1,29,16,64.4,55.7,108.0
rs.29,20081213,SJS,STL,5,4,W,,,38,16,1,,0,,33,12,1,,0,2009,44,39,53.0,35,27,56.5,21,23,47.7,36.4,104.8
rs.30,20081215,SJS,LAK,3,2,W,SO,,25,15,1,,1,,28,7,0,,0,2009,53,46,53.5,36,35,50.7,23,20,53.5,65.6,91.7
rs.31,20081217,SJS,CBJ,1,2,L,OT,,48,6,0,,0,,32,10,0,,0,2009,64,39,62.1,52,33,61.2,20,21,48.8,71.2,95.2
rs.32,20081218,SJS,DET,0,6,L,,,24,8,0,,0,,28,6,0,,0,2009,35,38,47.9,29,30,49.2,19,24,44.2,58.1,73.9
rs.33,20081220,SJS,NYR,3,2,W,,,30,4,2,,0,,34,10,0,,1,2009,39,54,41.9,32,37,46.4,27,19,58.7,39.7,101.6
rs.34,20081223,SJS,VAN,5,0,W,,,31,4,2,,0,,33,16,0,,0,2009,35,37,48.6,31,33,48.4,22,17,56.4,43.5,112.5
rs.35,20081227,SJS,STL,2,3,L,SO,,26,4,0,,0,,28,6,0,,0,2009,46,40,53.5,32,31,50.8,15,27,35.7,63.8,99.6
rs.36,20081229,SJS,DAL,3,1,W,,,19,12,0,,0,,29,6,0,,0,2009,22,40,35.5,15,30,33.3,15,21,41.7,45.0,122.5
rs.37,20081231,SJS,MIN,2,3,L,OT,,34,11,1,,0,,32,9,2,,0,2009,52,46,53.1,43,34,55.8,22,21,51.2,61.1,99.5
rs.38,20090103,SJS,NYI,5,3,W,,,47,18,0,,0,,24,22,0,,1,2009,76,43,63.9,57,33,63.3,33,24,57.9,70.1,102.3
rs.39,20090106,SJS,CGY,2,5,L,,,28,10,1,,1,,28,12,1,,0,2009,33,46,41.8,28,31,47.5,26,16,61.9,45.8,84.0
rs.40,20090109,SJS,EDM,4,1,W,,,31,24,2,,0,,26,20,1,,0,2009,44,32,57.9,36,24,60.0,20,16,55.6,60.0,108.7
rs.41,20090110,SJS,VAN,4,2,W,,,27,12,2,,0,,26,12,1,,0,2009,30,31,49.2,26,26,50.0,21,19,52.5,56.5,105.6
rs.42,20090113,SJS,TBL,7,1,W,,,42,8,3,,0,,25,40,0,,0,2009,48,33,59.3,37,24,60.7,29,7,80.6,56.8,110.1
rs.43,20090115,SJS,CGY,2,3,L,,,35,12,0,,0,,31,12,1,,0,2009,43,49,46.7,34,35,49.3,23,15,60.5,59.3,98.8
rs.44,20090117,SJS,DET,6,5,W,,,41,12,2,,0,,34,12,1,,0,2009,50,38,56.8,42,29,59.2,33,20,62.3,50.0,97.9
rs.45,20090120,SJS,VAN,2,1,W,OT,,29,2,1,,0,,14,10,0,,0,2009,36,24,60.0,31,16,66.0,16,25,39.0,73.7,96.0
rs.46,20090127,SJS,COL,3,0,W,,,38,11,1,,0,,31,13,0,,0,2009,52,57,47.7,44,45,49.4,26,24,52.0,44.4,105.9
rs.47,20090129,SJS,PHX,2,0,W,,,29,19,1,,0,,24,17,0,,0,2009,40,23,63.5,31,17,64.6,19,15,55.9,58.4,104.3
rs.48,20090131,SJS,CHI,2,4,L,,,34,6,1,,0,,29,10,2,,1,2009,36,53,40.4,29,36,44.6,27,7,79.4,23.8,100.4
rs.49,20090205,SJS,CAR,3,4,L,SO,,40,8,1,,0,,29,14,0,,0,2009,64,37,63.4,46,27,63.0,21,16,56.8,52.3,97.2
rs.50,20090207,SJS,CBJ,2,3,L,OT,,30,12,1,,0,,20,20,0,,0,2009,47,30,61.0,35,24,59.3,22,23,48.9,57.8,88.6
rs.51,20090210,SJS,BOS,5,2,W,,,31,10,1,,0,,30,2,0,,0,2009,47,36,56.6,39,28,58.2,27,9,75.0,66.7,104.7
rs.52,20090211,SJS,PIT,1,2,L,SO,,37,6,0,,0,,36,2,0,,0,2009,63,54,53.8,46,44,51.1,24,27,47.1,53.4,99.6
rs.53,20090213,SJS,BUF,5,6,L,SO,,35,14,2,,0,,35,4,3,,0,2009,43,42,50.6,35,33,51.5,25,21,54.3,56.2,103.4
rs.54,20090215,SJS,NJD,5,6,L,,,32,16,2,,1,,29,10,3,,0,2009,36,27,57.1,27,20,57.4,21,20,51.2,65.2,87.3
rs.55,20090217,SJS,EDM,4,2,W,,,31,40,0,,1,,26,26,1,,0,2009,34,41,45.3,27,28,49.1,29,18,61.7,59.6,109.0
rs.56,20090219,SJS,LAK,4,2,W,,,40,18,1,,0,,32,20,1,,0,2009,54,46,54.0,44,36,55.0,26,18,59.1,67.2,105.5
rs.57,20090221,SJS,ATL,3,1,W,,,31,15,2,,0,,23,11,1,,0,2009,49,35,58.3,33,26,55.9,26,19,57.8,67.7,103.7
rs.58,20090223,SJS,DAL,1,0,W,,,24,8,0,,0,,29,6,0,,0,2009,38,51,42.7,25,38,39.7,17,15,53.1,31.6,105.0
rs.59,20090225,SJS,DET,1,4,L,,,35,18,1,,0,,33,16,2,,1,2009,31,35,47.0,26,27,49.1,12,17,41.4,53.0,95.0
rs.60,20090226,SJS,OTT,2,1,W,,,24,8,2,,0,,24,8,1,,0,2009,31,32,49.2,23,22,51.1,22,18,55.0,43.3,100.0
rs.61,20090228,SJS,MTL,2,3,L,,,48,7,1,,0,,21,9,1,,0,2009,81,36,69.2,61,26,70.1,27,19,58.7,71.0,92.3
rs.62,20090303,SJS,DAL,1,4,L,,,25,29,1,,0,,31,21,1,,0,2009,36,33,52.2,24,28,46.2,18,13,58.1,65.0,83.3
rs.63,20090305,SJS,MIN,3,4,L,OT,,35,0,0,,0,,36,4,0,,0,2009,59,57,50.9,43,42,50.6,35,25,58.3,44.8,98.3
rs.64,20090307,SJS,VAN,1,3,L,,,29,16,1,,0,,29,10,1,,0,2009,43,31,58.1,35,21,62.5,21,21,50.0,66.2,85.7
rs.65,20090310,SJS,MIN,5,4,W,OT,,23,6,1,,1,,29,6,0,,0,2009,35,45,43.8,20,29,40.8,22,17,56.4,36.4,104.6
